Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 2524.0
A , S , WAIT , 3057.0
A , S , WAIT , 3214.0
A , S , WAIT , 66.0
C , L , WAIT , 2393.0
A , L , WAIT , 1357.0
A , L , WAIT , 2588.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
490.278089313011 , 0.03840277802712292 , 0.0 , 15025000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , WAIT , 1637.0
B , L , WAIT , 2216.0
B , S , WAIT , 761.0
A , S , WAIT , 2120.0
C , S , WAIT , 2090.0
C , L , WAIT , 434.0
A , L , WAIT , 1839.0
B , S , WAIT , 1221.0
A , S , WAIT , 3525.0
A , L , WAIT , 895.0
A , L , WAIT , 350.0
C , S , WAIT , 2938.0
B , L , WAIT , 812.0
C , L , WAIT , 77.0
A , L , WAIT , 693.0
A , S , WAIT , 215.0
A , L , WAIT , 2680.0
C , L , WAIT , 2085.0
A , S , WAIT , 3045.0
C , L , WAIT , 1888.0
A , L , WAIT , 2743.0
A , S , WAIT , 2834.0
B , L , WAIT , 355.0
B , L , WAIT , 2823.0
B , L , WAIT , 100.0
C , L , WAIT , 2839.0
A , S , WAIT , 873.0
C , L , WAIT , 3254.0
C , S , WAIT , 3291.0
A , L , WAIT , 3394.0
A , S , WAIT , 1092.0
C , L , WAIT , 1935.0
A , L , WAIT , 3331.0
C , L , WAIT , 2896.0
B , L , WAIT , 522.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
416.4878605117101 , 0.025409855184291265 , 0.0 , 16150000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 2317.0
A , S , WAIT , 2104.0
A , L , WAIT , 2221.0
C , S , WAIT , 3419.0
B , L , WAIT , 248.0
B , S , WAIT , 2407.0
B , L , WAIT , 893.0
A , S , WAIT , 1548.0
A , L , WAIT , 1610.0
B , L , WAIT , 3492.0
B , L , WAIT , 1675.0
A , S , WAIT , 3031.0
C , L , WAIT , 991.0
B , S , WAIT , 859.0
C , S , WAIT , 1957.0
A , L , WAIT , 2041.0
B , S , WAIT , 2723.0
C , S , WAIT , 1348.0
C , L , WAIT , 3538.0
A , L , WAIT , 2723.0
B , L , WAIT , 619.0
C , S , WAIT , 1792.0
A , L , WAIT , 2182.0
B , L , WAIT , 1217.0
A , L , WAIT , 3277.0
A , L , WAIT , 2413.0
C , L , WAIT , 1944.0
A , L , WAIT , 2548.0
B , L , WAIT , 134.0
C , L , WAIT , 3127.0
C , L , WAIT , 1200.0
C , L , WAIT , 2740.0
B , S , WAIT , 170.0
C , L , WAIT , 323.0
A , L , WAIT , 2545.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
589.9419784783365 , 0.027051817805778717 , 0.0 , 16600000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 3208.0
C , S , WAIT , 1165.0
B , S , WAIT , 1527.0
A , L , WAIT , 329.0
B , S , WAIT , 2667.0
A , L , WAIT , 2179.0
A , S , WAIT , 1123.0
B , L , WAIT , 3047.0
A , S , WAIT , 1686.0
B , L , WAIT , 595.0
A , S , WAIT , 1662.0
C , L , WAIT , 2121.0
A , L , WAIT , 1165.0
B , L , WAIT , 3469.0
B , L , WAIT , 740.0
A , L , WAIT , 2661.0
C , L , WAIT , 993.0
C , S , WAIT , 951.0
B , S , WAIT , 2048.0
A , S , WAIT , 2825.0
A , S , WAIT , 2943.0
C , S , WAIT , 193.0
B , S , WAIT , 1850.0
A , S , WAIT , 1829.0
A , L , WAIT , 1539.0
C , S , WAIT , 2441.0
A , S , WAIT , 421.0
A , S , WAIT , 3449.0
A , L , WAIT , 2607.0
C , L , WAIT , 484.0
C , L , WAIT , 3410.0
A , L , WAIT , 590.0
C , L , WAIT , 1318.0
A , L , WAIT , 1285.0
B , L , WAIT , 1515.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
302.67567686055907 , 0.030660990833720043 , 0.0 , 15475000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 59.0
A , S , WAIT , 3208.0
C , L , WAIT , 2740.0
B , L , WAIT , 2945.0
A , S , WAIT , 3195.0
C , S , WAIT , 1460.0
C , L , WAIT , 1659.0
A , S , WAIT , 595.0
B , L , WAIT , 1386.0
B , L , WAIT , 2996.0
A , S , WAIT , 560.0
A , L , WAIT , 2752.0
A , L , WAIT , 3127.0
A , S , WAIT , 230.0
C , S , WAIT , 2960.0
B , L , WAIT , 1133.0
A , L , WAIT , 3305.0
A , L , WAIT , 3474.0
C , S , WAIT , 2473.0
B , L , WAIT , 1330.0
A , S , WAIT , 1124.0
A , S , WAIT , 2334.0
A , L , WAIT , 1360.0
C , L , WAIT , 337.0
B , S , WAIT , 1814.0
A , S , WAIT , 1701.0
C , S , WAIT , 945.0
A , S , WAIT , 2017.0
C , S , WAIT , 2130.0
C , S , WAIT , 1294.0
B , S , WAIT , 1364.0
A , L , WAIT , 3339.0
A , L , WAIT , 1855.0
A , L , WAIT , 920.0
B , L , WAIT , 538.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
475.1071222148113 , 0.054511520360507694 , 0.0 , 15250000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 2076.0
B , S , WAIT , 76.0
A , L , WAIT , 1329.0
C , L , WAIT , 475.0
B , S , WAIT , 2071.0
A , L , WAIT , 1049.0
B , S , WAIT , 717.0
A , L , WAIT , 892.0
A , L , WAIT , 3246.0
B , S , WAIT , 3309.0
C , S , WAIT , 184.0
B , S , WAIT , 2198.0
A , S , WAIT , 3326.0
C , S , WAIT , 3415.0
B , S , WAIT , 912.0
B , L , WAIT , 819.0
A , L , WAIT , 936.0
A , S , WAIT , 1940.0
C , L , WAIT , 1567.0
A , L , WAIT , 2706.0
C , L , WAIT , 3232.0
C , S , WAIT , 3035.0
C , S , WAIT , 1946.0
A , S , WAIT , 275.0
A , S , WAIT , 2353.0
B , S , WAIT , 1327.0
B , S , WAIT , 3094.0
C , S , WAIT , 2903.0
A , L , WAIT , 740.0
A , S , WAIT , 3241.0
C , S , WAIT , 3438.0
A , L , WAIT , 2274.0
C , S , WAIT , 1828.0
B , S , WAIT , 332.0
B , L , WAIT , 140.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
417.9932102445156 , 0.022265466515774546 , 0.0 , 14350000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 2035.0
B , S , WAIT , 1860.0
C , L , WAIT , 237.0
A , S , WAIT , 2427.0
A , S , WAIT , 3330.0
A , S , WAIT , 2481.0
A , S , WAIT , 335.0
C , S , WAIT , 1480.0
B , S , WAIT , 1321.0
C , L , WAIT , 2249.0
A , L , WAIT , 810.0
A , S , WAIT , 1675.0
A , S , WAIT , 3546.0
B , S , WAIT , 2542.0
C , L , WAIT , 309.0
B , L , WAIT , 2454.0
B , S , WAIT , 1840.0
A , L , WAIT , 1632.0
A , L , WAIT , 757.0
C , L , WAIT , 1687.0
C , S , WAIT , 3457.0
C , S , WAIT , 1127.0
B , L , WAIT , 515.0
A , S , WAIT , 3411.0
B , S , WAIT , 1451.0
A , S , WAIT , 2253.0
C , L , WAIT , 2986.0
C , L , WAIT , 1047.0
A , S , WAIT , 1857.0
B , S , WAIT , 657.0
B , L , WAIT , 2115.0
C , L , WAIT , 3443.0
A , S , WAIT , 3226.0
B , S , WAIT , 128.0
A , L , WAIT , 3489.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
583.0320314578514 , 0.0643653845156785 , 0.0 , 14350000

 
 
