Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Malý , S čakaním , 2389.3962717971685
Linka A , Veľký , Bez čakania , 1728.747241187119
Linka A , Veľký , S čakaním , 3595.404223283901
Linka C , Veľký , S čakaním , 3182.9304283631654
Linka B , Malý , Bez čakania , 43.090845333048875
Linka A , Malý , S čakaním , 3303.070506793438
Linka A , Veľký , S čakaním , 2927.3508522403135
Linka C , Veľký , S čakaním , 3325.282573311834
Linka B , Veľký , S čakaním , 2126.4225171447906
Linka B , Malý , S čakaním , 1356.1262042303308
Linka A , Veľký , Bez čakania , 448.28278952976433
Linka A , Malý , S čakaním , 289.18496686230105
Linka A , Malý , Bez čakania , 579.7098739723298
Linka C , Malý , Bez čakania , 2070.958059696274
Linka B , Veľký , S čakaním , 3003.8663458102355
Linka A , Malý , Bez čakania , 2412.0988013143797
Linka C , Malý , Bez čakania , 2481.3465768209776
Linka B , Veľký , S čakaním , 3499.856107454711
Linka A , Veľký , S čakaním , 1950.93016030592
Linka B , Malý , Bez čakania , 1077.272540202138
Linka B , Veľký , Bez čakania , 3464.562224644391
Linka B , Veľký , Bez čakania , 2553.5748710068297
Linka B , Malý , Bez čakania , 3507.603347030715
Linka A , Malý , S čakaním , 2619.0834479647306
Linka A , Malý , Bez čakania , 1572.5061559943388
Linka C , Veľký , Bez čakania , 2109.556510868835
Linka A , Veľký , Bez čakania , 2738.06387049117
Linka A , Malý , Bez čakania , 1844.9058340087972
Linka A , Malý , S čakaním , 914.8948843116619
Linka B , Veľký , S čakaním , 736.4922346234555
Linka A , Veľký , Bez čakania , 2015.7858280701955
Linka A , Veľký , S čakaním , 1998.9446760568217
Linka A , Malý , Bez čakania , 1822.748504148773
Linka A , Malý , S čakaním , 1831.6729277416007
Linka B , Malý , S čakaním , 1048.546032557899
Linka A , Veľký , S čakaním , 458.1241982871448
Linka C , Veľký , Bez čakania , 2572.781945798978
Linka B , Malý , S čakaním , 333.69156054270087
Linka C , Veľký , S čakaním , 2078.325118808563
Linka B , Veľký , S čakaním , 2485.309558723678
Linka B , Veľký , S čakaním , 1952.6575227851404
Priemerný čas čakania, Percent nestihli
221.5107680186571 , 0.033205745546134674

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Malý , Bez čakania , 1825.1782663281258
Linka B , Malý , Bez čakania , 1388.053055498965
Linka A , Malý , Bez čakania , 989.8894323181343
Linka B , Veľký , S čakaním , 1888.3072266319682
Linka C , Veľký , Bez čakania , 3290.855577273047
Linka A , Veľký , S čakaním , 1949.8213902335674
Linka B , Malý , Bez čakania , 2443.496876827296
Linka C , Veľký , Bez čakania , 1152.4883356010089
Linka B , Veľký , Bez čakania , 95.4318528819064
Linka B , Veľký , S čakaním , 2203.405974782849
Linka A , Malý , Bez čakania , 3171.9562262567033
Linka C , Malý , Bez čakania , 3090.431713226485
Linka A , Veľký , Bez čakania , 1883.1353388413513
Linka C , Veľký , Bez čakania , 1268.389059958444
Linka A , Malý , S čakaním , 1229.1266381649916
Linka A , Malý , Bez čakania , 1822.748504148773
Linka C , Veľký , Bez čakania , 3018.6002609276898
Linka B , Malý , S čakaním , 2704.5158398422495
Linka C , Malý , Bez čakania , 1776.5521552807998
Linka C , Malý , Bez čakania , 2031.0037262277528
Linka C , Malý , S čakaním , 1239.1667812206324
Linka A , Veľký , S čakaním , 365.87105561473084
Linka B , Malý , Bez čakania , 3022.6924667053036
Linka C , Malý , Bez čakania , 146.87441334760513
Linka B , Veľký , S čakaním , 931.4367881161872
Linka B , Malý , Bez čakania , 841.187688702973
Linka B , Malý , S čakaním , 2564.15029040979
Linka B , Malý , Bez čakania , 2240.670599814955
Linka C , Malý , S čakaním , 3309.347305284452
Linka A , Malý , Bez čakania , 83.22038119525499
Linka B , Veľký , S čakaním , 1077.1973000085334
Linka B , Veľký , Bez čakania , 157.5171032712591
Linka C , Veľký , S čakaním , 2984.439648105355
Linka B , Veľký , Bez čakania , 3340.7662854856444
Linka B , Veľký , S čakaním , 3397.3687782531806
Linka C , Malý , Bez čakania , 2635.801702622557
Linka B , Malý , Bez čakania , 720.2799607291875
Linka C , Veľký , S čakaním , 2400.673475878771
Linka A , Malý , Bez čakania , 2530.745753766983
Linka C , Malý , S čakaním , 3229.0358974142505
Linka A , Malý , Bez čakania , 1226.9692415623542
Linka A , Malý , S čakaním , 1688.6077842153563
Linka C , Malý , Bez čakania , 233.53690398142888
Linka B , Veľký , Bez čakania , 1985.7986220021535
Linka C , Veľký , S čakaním , 3170.1931818586536
Linka A , Malý , S čakaním , 2052.8277433770427
Linka A , Malý , S čakaním , 2295.9833784318685
Linka C , Malý , Bez čakania , 428.6746466941604
Linka A , Malý , Bez čakania , 245.34016667387326
Linka A , Veľký , Bez čakania , 1367.5869827423724
Linka C , Malý , Bez čakania , 2158.0703651705435
Linka B , Malý , Bez čakania , 540.5821978198112
Linka C , Veľký , S čakaním , 76.34547115387966
Linka C , Veľký , S čakaním , 2303.9418951606167
Linka B , Veľký , Bez čakania , 2621.532038117493
Linka A , Veľký , S čakaním , 1449.7824461483933
Priemerný čas čakania, Percent nestihli
216.1562124036045 , 0.010319531944816222

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Veľký , S čakaním , 1666.0281072652938
Linka C , Veľký , S čakaním , 481.60502889945525
Linka C , Veľký , Bez čakania , 1960.0942872936816
Linka B , Malý , S čakaním , 206.02324655196523
Linka B , Malý , Bez čakania , 2100.565473219284
Linka A , Malý , S čakaním , 1317.5150510608366
Linka B , Veľký , Bez čakania , 3266.966100976213
Linka C , Veľký , Bez čakania , 79.05272426804784
Linka B , Veľký , Bez čakania , 2761.0898934317993
Linka A , Veľký , S čakaním , 2980.765411805866
Linka A , Malý , Bez čakania , 654.1071209862648
Linka C , Veľký , Bez čakania , 202.574991937388
Linka B , Veľký , Bez čakania , 333.5197692759033
Linka B , Malý , S čakaním , 144.75406945329618
Linka B , Veľký , S čakaním , 488.91307689268615
Linka A , Malý , Bez čakania , 1605.4831864120931
Linka C , Malý , Bez čakania , 3259.1182569557395
Linka A , Veľký , Bez čakania , 3183.115097275259
Linka C , Veľký , Bez čakania , 3128.467508228601
Linka A , Veľký , S čakaním , 518.9340073760598
Linka B , Veľký , Bez čakania , 2785.2667709888083
Linka A , Veľký , Bez čakania , 1329.0540597659244
Linka C , Veľký , S čakaním , 947.8020556508274
Linka A , Veľký , Bez čakania , 2233.2524873339426
Linka B , Malý , S čakaním , 1981.7713914099063
Linka B , Malý , Bez čakania , 109.3354785378398
Linka B , Veľký , S čakaním , 3479.8006093128542
Linka B , Veľký , S čakaním , 531.4738218516889
Linka C , Malý , Bez čakania , 1354.1975869662551
Linka A , Veľký , Bez čakania , 2284.660166038348
Linka A , Veľký , Bez čakania , 2035.4758898188436
Linka A , Veľký , S čakaním , 851.2351499415319
Linka C , Malý , S čakaním , 1276.0034467237117
Linka A , Veľký , Bez čakania , 3587.36380700731
Linka A , Veľký , S čakaním , 2957.1047431584334
Linka B , Malý , S čakaním , 1610.21247785319
Linka C , Malý , S čakaním , 2030.2073687634352
Linka A , Veľký , Bez čakania , 309.1019805673759
Linka C , Veľký , Bez čakania , 3013.51948978351
Linka A , Malý , S čakaním , 2579.69107615793
Linka C , Veľký , Bez čakania , 2650.500997618935
Linka B , Veľký , Bez čakania , 3058.7075416667203
Linka C , Malý , S čakaním , 122.0226959094473
Linka B , Veľký , Bez čakania , 2477.0931348942518
Linka B , Malý , S čakaním , 2297.421050512892
Linka B , Malý , Bez čakania , 2129.14353182061
Linka C , Malý , Bez čakania , 1510.8793412707944
Linka B , Malý , S čakaním , 71.25480815813559
Linka A , Malý , S čakaním , 142.52193961486034
Linka A , Malý , Bez čakania , 2930.659797099753
Linka A , Veľký , S čakaním , 2614.0875740682823
Linka A , Malý , Bez čakania , 1332.079613144695
Linka B , Malý , Bez čakania , 865.3551150463873
Linka A , Veľký , Bez čakania , 707.3390182919264
Linka A , Malý , S čakaním , 2746.517522921476
Linka C , Malý , S čakaním , 1331.0008738624854
Linka B , Veľký , Bez čakania , 2438.800845202295
Priemerný čas čakania, Percent nestihli
178.94015316605572 , 0.0046530591847869385

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , Bez čakania , 2599.8064713682693
Linka C , Malý , Bez čakania , 3551.5395150721984
Linka C , Veľký , Bez čakania , 1496.3773653557746
Linka A , Malý , Bez čakania , 245.34016667387326
Linka B , Veľký , S čakaním , 3479.8006093128542
Linka B , Malý , S čakaním , 822.4589349310794
Linka B , Malý , Bez čakania , 1331.3168265418026
Linka C , Malý , Bez čakania , 944.4116277884492
Linka A , Malý , S čakaním , 3155.4762247077138
Linka C , Veľký , S čakaním , 618.4608914227578
Linka B , Malý , Bez čakania , 1034.9160780283344
Linka B , Malý , Bez čakania , 558.3628448539613
Linka A , Veľký , Bez čakania , 1801.2868811788924
Linka A , Veľký , Bez čakania , 2303.0702462983836
Linka A , Malý , S čakaním , 2616.4955351424915
Linka B , Veľký , Bez čakania , 855.581212277942
Linka C , Veľký , Bez čakania , 1450.8919014356131
Linka A , Veľký , Bez čakania , 2035.4758898188436
Linka C , Veľký , S čakaním , 1638.6058109848407
Linka B , Veľký , Bez čakania , 2557.925119294775
Linka C , Malý , Bez čakania , 2444.180959168584
Linka C , Veľký , S čakaním , 678.8480662106115
Linka C , Malý , S čakaním , 3321.427216580983
Linka C , Malý , Bez čakania , 2887.591910586412
Linka B , Veľký , Bez čakania , 2196.5091093157293
Linka B , Malý , S čakaním , 1307.4544207313756
Linka A , Veľký , Bez čakania , 1314.3438508841562
Linka A , Malý , S čakaním , 1787.2736311319352
Linka C , Veľký , S čakaním , 220.83494632403782
Linka A , Veľký , Bez čakania , 3198.712340255938
Linka B , Malý , Bez čakania , 335.39987249837577
Linka A , Malý , S čakaním , 2616.4955351424915
Linka A , Malý , Bez čakania , 439.0116660993364
Linka A , Malý , Bez čakania , 1300.1760615615608
Linka A , Veľký , S čakaním , 3541.4251914842457
Linka B , Malý , S čakaním , 1124.168461158049
Linka B , Malý , Bez čakania , 1736.1733800781244
Linka C , Veľký , Bez čakania , 740.911585184706
Linka A , Veľký , S čakaním , 3366.802299127532
Linka B , Veľký , Bez čakania , 345.89432228388023
Linka A , Veľký , Bez čakania , 3214.7262195203843
Linka C , Veľký , S čakaním , 2985.7414616000974
Linka B , Veľký , S čakaním , 3107.2434303313767
Linka C , Veľký , Bez čakania , 2370.2924301726225
Linka B , Veľký , Bez čakania , 2051.851951901038
Linka A , Veľký , Bez čakania , 2403.793697245744
Linka C , Veľký , S čakaním , 2264.636506906656
Linka C , Veľký , S čakaním , 2357.353672951754
Linka B , Malý , S čakaním , 2181.7862530348816
Linka B , Veľký , Bez čakania , 1565.751093731976
Linka B , Veľký , S čakaním , 36.30237861093981
Linka B , Malý , Bez čakania , 1072.835087005878
Linka A , Malý , Bez čakania , 480.21595844080565
Linka C , Veľký , S čakaním , 2115.8516289403738
Linka A , Veľký , Bez čakania , 2075.731716307324
Linka A , Malý , S čakaním , 2727.485687838073
Linka B , Veľký , Bez čakania , 3379.053391049297
Linka B , Malý , S čakaním , 639.0175675519874
Linka A , Veľký , Bez čakania , 1708.0874655796754
Priemerný čas čakania, Percent nestihli
202.60568016195026 , 0.02428584218991065

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , S čakaním , 2878.8662667569465
Linka A , Veľký , S čakaním , 848.1132401859142
Linka B , Malý , Bez čakania , 963.374333525609
Linka B , Malý , S čakaním , 877.8033170268776
Linka A , Veľký , Bez čakania , 182.07433573141364
Linka A , Veľký , S čakaním , 3436.273875220807
Linka A , Veľký , Bez čakania , 171.365475068843
Linka A , Malý , Bez čakania , 1454.956280846097
Linka A , Malý , S čakaním , 702.7168560013283
Linka B , Malý , Bez čakania , 1393.9077900471707
Linka C , Malý , S čakaním , 2828.6588914412405
Linka B , Veľký , S čakaním , 1433.7949955687832
Linka C , Veľký , Bez čakania , 415.4577363202451
Linka B , Veľký , Bez čakania , 491.480165915138
Linka C , Veľký , Bez čakania , 2459.8836423441203
Linka A , Veľký , Bez čakania , 2029.6577565265259
Linka A , Malý , S čakaním , 1051.165457089891
Linka B , Veľký , Bez čakania , 286.30705377353877
Linka A , Malý , Bez čakania , 394.3788432675463
Linka B , Malý , S čakaním , 3236.115432481563
Linka C , Malý , Bez čakania , 2609.7189752612503
Linka C , Veľký , S čakaním , 759.1416469849696
Linka B , Malý , S čakaním , 673.0223080395853
Linka B , Veľký , S čakaním , 3259.701907066759
Linka B , Malý , Bez čakania , 2467.446005992274
Linka A , Malý , S čakaním , 352.2964358838604
Linka A , Veľký , Bez čakania , 2906.213214875497
Linka A , Malý , S čakaním , 175.84558977662485
Linka B , Veľký , S čakaním , 3531.0009172112773
Linka B , Malý , S čakaním , 1774.0504632918312
Linka A , Veľký , Bez čakania , 1005.6770446444046
Linka C , Veľký , S čakaním , 2593.958218651212
Linka A , Malý , S čakaním , 1854.7166913945928
Linka A , Malý , S čakaním , 54.54268200247849
Linka C , Veľký , S čakaním , 2645.7489514145036
Linka C , Malý , Bez čakania , 2267.998686340451
Linka C , Malý , Bez čakania , 1825.1782663281258
Linka C , Malý , S čakaním , 749.6326585615038
Linka A , Malý , S čakaním , 1693.5712766340414
Linka C , Veľký , Bez čakania , 2462.3331859303094
Linka C , Malý , S čakaním , 1006.5353875506664
Linka A , Malý , S čakaním , 3516.623217151152
Linka B , Malý , Bez čakania , 754.1432647546023
Linka C , Veľký , Bez čakania , 2830.4033042138753
Linka A , Veľký , S čakaním , 1374.6457479673188
Linka A , Veľký , S čakaním , 848.1132401859142
Linka C , Veľký , S čakaním , 72.66850593819818
Linka B , Veľký , Bez čakania , 1739.8513292628222
Linka C , Malý , S čakaním , 1853.4413659065067
Linka A , Veľký , Bez čakania , 2115.938445394166
Linka C , Malý , Bez čakania , 509.22835675835717
Linka B , Veľký , Bez čakania , 3550.631509600446
Linka A , Malý , S čakaním , 289.18496686230105
Linka C , Veľký , Bez čakania , 1242.036395898544
Linka A , Malý , S čakaním , 1865.4988843777228
Linka A , Veľký , S čakaním , 1536.3394472969371
Linka C , Malý , Bez čakania , 1661.8630068053938
Linka A , Veľký , Bez čakania , 1963.5380101130115
Linka C , Veľký , S čakaním , 3417.10404347289
Linka B , Veľký , Bez čakania , 3521.8551326224547
Priemerný čas čakania, Percent nestihli
163.7892552878437 , 0.04300140288663824

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Veľký , Bez čakania , 3553.3190024797464
Linka C , Malý , S čakaním , 2493.7587324275055
Linka B , Malý , Bez čakania , 1627.8956392339758
Linka A , Malý , Bez čakania , 2912.158736667133
Linka A , Malý , Bez čakania , 2343.9936815621736
Linka C , Veľký , Bez čakania , 997.6840329548577
Linka A , Veľký , Bez čakania , 443.84601632011254
Linka C , Malý , S čakaním , 2031.9762321573207
Linka A , Malý , Bez čakania , 2388.6796055960813
Linka C , Veľký , S čakaním , 2319.873941513107
Linka B , Veľký , Bez čakania , 3464.668366823526
Linka A , Veľký , S čakaním , 1108.9234712438538
Linka C , Malý , S čakaním , 2795.7067738671212
Linka C , Veľký , Bez čakania , 2878.7944446733018
Linka C , Veľký , Bez čakania , 2758.3245005841836
Linka C , Malý , S čakaním , 1531.8479390445852
Linka A , Malý , Bez čakania , 2320.2407895383362
Linka B , Veľký , Bez čakania , 1383.2990661522729
Linka C , Veľký , S čakaním , 824.284201275714
Linka A , Malý , S čakaním , 1406.5736503636726
Linka B , Malý , S čakaním , 516.8972600203531
Linka C , Veľký , Bez čakania , 1000.71830284533
Linka C , Malý , S čakaním , 154.69296664251146
Linka C , Veľký , Bez čakania , 1758.1027119778041
Linka B , Veľký , S čakaním , 2433.393689264159
Linka C , Malý , Bez čakania , 2315.5975936279315
Linka A , Veľký , S čakaním , 2982.4176480905326
Linka C , Malý , S čakaním , 2625.2866116053206
Linka B , Veľký , Bez čakania , 2362.3568787727545
Linka B , Veľký , S čakaním , 556.2182866210593
Linka C , Malý , S čakaním , 3029.253412750088
Linka B , Malý , S čakaním , 264.4980807515704
