Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , NO WAIT , 816.0
B , L , NO WAIT , 466.0
B , L , NO WAIT , 1175.0
A , L , NO WAIT , 174.0
C , L , NO WAIT , 1550.0
B , S , NO WAIT , 2816.0
A , L , NO WAIT , 2145.0
B , L , NO WAIT , 3185.0
B , L , NO WAIT , 1853.0
C , L , NO WAIT , 2234.0
A , S , NO WAIT , 2956.0
B , S , NO WAIT , 2193.0
A , L , NO WAIT , 1696.0
A , S , NO WAIT , 1608.0
C , L , NO WAIT , 3102.0
A , L , NO WAIT , 1308.0
C , L , NO WAIT , 467.0
B , S , NO WAIT , 676.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
391.6168430867722 , 0.04182793069069113 , 0.0 , 14515000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , NO WAIT , 1880.0
C , L , NO WAIT , 1664.0
A , S , NO WAIT , 2189.0
B , S , NO WAIT , 2919.0
B , S , NO WAIT , 2445.0
B , S , NO WAIT , 3570.0
B , S , NO WAIT , 2604.0
A , L , NO WAIT , 419.0
A , L , NO WAIT , 39.0
A , L , NO WAIT , 2038.0
A , L , NO WAIT , 3583.0
A , S , NO WAIT , 835.0
A , S , NO WAIT , 1082.0
A , S , NO WAIT , 1190.0
C , S , NO WAIT , 647.0
A , S , NO WAIT , 2855.0
B , L , NO WAIT , 3522.0
C , S , NO WAIT , 2764.0
C , S , NO WAIT , 3440.0
B , S , NO WAIT , 1592.0
B , S , NO WAIT , 1442.0
B , S , NO WAIT , 1561.0
A , S , NO WAIT , 2777.0
C , S , NO WAIT , 2928.0
A , L , NO WAIT , 1260.0
A , L , NO WAIT , 241.0
A , L , NO WAIT , 3358.0
A , S , NO WAIT , 3595.0
A , L , NO WAIT , 2590.0
B , S , NO WAIT , 3572.0
C , L , NO WAIT , 2653.0
C , S , NO WAIT , 1397.0
B , S , NO WAIT , 1015.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
559.305737727134 , 0.047175713382080105 , 0.0 , 13260000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , NO WAIT , 2789.0
B , S , NO WAIT , 1170.0
A , S , NO WAIT , 2712.0
A , L , NO WAIT , 179.0
C , S , NO WAIT , 2676.0
B , L , NO WAIT , 1579.0
C , L , NO WAIT , 1381.0
C , L , NO WAIT , 2992.0
C , S , NO WAIT , 2215.0
A , L , NO WAIT , 88.0
C , L , NO WAIT , 334.0
A , L , NO WAIT , 2627.0
A , L , NO WAIT , 748.0
A , S , NO WAIT , 1360.0
A , S , NO WAIT , 3450.0
C , L , NO WAIT , 1687.0
C , S , NO WAIT , 312.0
A , S , NO WAIT , 647.0
A , S , NO WAIT , 1047.0
A , S , NO WAIT , 504.0
A , S , NO WAIT , 1661.0
B , L , NO WAIT , 3238.0
C , S , NO WAIT , 2559.0
B , L , NO WAIT , 708.0
A , L , NO WAIT , 3212.0
A , S , NO WAIT , 536.0
C , L , NO WAIT , 3549.0
C , L , NO WAIT , 500.0
B , L , NO WAIT , 1020.0
C , S , NO WAIT , 2403.0
C , L , NO WAIT , 274.0
A , L , NO WAIT , 469.0
C , S , NO WAIT , 3436.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
565.673853165333 , 0.0026003878884795746 , 0.0 , 14385000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 382.0
C , L , NO WAIT , 3426.0
B , L , NO WAIT , 1443.0
A , S , NO WAIT , 3596.0
A , L , NO WAIT , 3252.0
B , L , NO WAIT , 1109.0
C , S , NO WAIT , 1046.0
B , L , NO WAIT , 1904.0
A , L , NO WAIT , 1406.0
C , S , NO WAIT , 970.0
C , S , NO WAIT , 2765.0
B , L , NO WAIT , 3180.0
A , L , NO WAIT , 1766.0
C , L , NO WAIT , 1820.0
A , L , NO WAIT , 891.0
A , L , NO WAIT , 289.0
A , S , NO WAIT , 700.0
A , L , NO WAIT , 3170.0
B , S , NO WAIT , 493.0
B , L , NO WAIT , 2201.0
B , L , NO WAIT , 3270.0
C , S , NO WAIT , 482.0
C , L , NO WAIT , 1184.0
C , S , NO WAIT , 3314.0
C , S , NO WAIT , 1060.0
A , L , NO WAIT , 2979.0
A , L , NO WAIT , 2337.0
A , L , NO WAIT , 1601.0
B , L , NO WAIT , 3033.0
C , S , NO WAIT , 339.0
A , L , NO WAIT , 2036.0
B , S , NO WAIT , 1540.0
B , S , NO WAIT , 3552.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
380.6564071130165 , 0.0501099700459796 , 0.0 , 15285000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 2800.0
A , L , NO WAIT , 2801.0
B , S , NO WAIT , 1907.0
A , S , NO WAIT , 2897.0
B , L , NO WAIT , 2771.0
C , L , NO WAIT , 945.0
B , S , NO WAIT , 1945.0
C , S , NO WAIT , 3170.0
B , S , NO WAIT , 1178.0
B , L , NO WAIT , 1956.0
A , L , NO WAIT , 1872.0
C , S , NO WAIT , 2674.0
B , L , NO WAIT , 1250.0
A , S , NO WAIT , 644.0
C , S , NO WAIT , 537.0
B , L , NO WAIT , 2147.0
A , S , NO WAIT , 99.0
C , S , NO WAIT , 1247.0
B , L , NO WAIT , 1192.0
C , L , NO WAIT , 395.0
A , L , NO WAIT , 3039.0
A , L , NO WAIT , 1157.0
C , L , NO WAIT , 2194.0
A , L , NO WAIT , 2226.0
A , L , NO WAIT , 3051.0
C , L , NO WAIT , 3584.0
A , L , NO WAIT , 370.0
B , L , NO WAIT , 1953.0
B , L , NO WAIT , 2388.0
A , L , NO WAIT , 841.0
B , S , NO WAIT , 601.0
C , L , NO WAIT , 1740.0
A , S , NO WAIT , 346.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
416.184347560826 , 0.03238320465070132 , 0.0 , 15285000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , NO WAIT , 237.0
A , L , NO WAIT , 2769.0
B , S , NO WAIT , 2638.0
A , L , NO WAIT , 841.0
A , L , NO WAIT , 862.0
C , S , NO WAIT , 2878.0
C , S , NO WAIT , 3583.0
A , L , NO WAIT , 1683.0
A , L , NO WAIT , 1971.0
B , L , NO WAIT , 1477.0
B , S , NO WAIT , 2241.0
A , L , NO WAIT , 3121.0
C , S , NO WAIT , 1156.0
B , S , NO WAIT , 836.0
A , S , NO WAIT , 859.0
C , L , NO WAIT , 3146.0
C , L , NO WAIT , 2328.0
A , L , NO WAIT , 2644.0
A , L , NO WAIT , 3035.0
C , L , NO WAIT , 2145.0
B , S , NO WAIT , 3433.0
B , L , NO WAIT , 1654.0
C , S , NO WAIT , 3428.0
A , S , NO WAIT , 843.0
A , L , NO WAIT , 2890.0
C , L , NO WAIT , 1114.0
C , S , NO WAIT , 2184.0
A , S , NO WAIT , 1079.0
A , L , NO WAIT , 1523.0
C , L , NO WAIT , 1568.0
A , S , NO WAIT , 485.0
B , S , NO WAIT , 1901.0
B , L , NO WAIT , 2600.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
397.9500353661965 , 0.04588533863635154 , 0.0 , 14610000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 1150.0
A , S , NO WAIT , 2996.0
B , L , NO WAIT , 827.0
B , L , NO WAIT , 727.0
A , L , NO WAIT , 299.0
A , L , NO WAIT , 1741.0
C , S , NO WAIT , 2651.0
B , S , NO WAIT , 2543.0
C , S , NO WAIT , 1500.0
B , S , NO WAIT , 1508.0
C , S , NO WAIT , 3327.0
A , L , NO WAIT , 1648.0
A , L , NO WAIT , 3512.0
C , L , NO WAIT , 2624.0
C , S , NO WAIT , 1941.0
A , S , NO WAIT , 49.0
C , S , NO WAIT , 2913.0
B , L , NO WAIT , 2823.0
C , L , NO WAIT , 2250.0
A , L , NO WAIT , 896.0
B , L , NO WAIT , 592.0
C , L , NO WAIT , 992.0
B , S , NO WAIT , 3254.0
A , S , NO WAIT , 2481.0
C , S , NO WAIT , 3280.0
C , L , NO WAIT , 36.0
A , L , NO WAIT , 1443.0
B , S , NO WAIT , 3225.0
A , L , NO WAIT , 1360.0
B , L , NO WAIT , 377.0
A , L , NO WAIT , 2648.0
C , S , NO WAIT , 2390.0
A , S , NO WAIT , 17.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
474.1603151132742 , 0.01064737027980228 , 0.0 , 14610000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , NO WAIT , 1185.0
A , L , NO WAIT , 1776.0
A , S , NO WAIT , 201.0
C , L , NO WAIT , 1430.0
B , S , NO WAIT , 580.0
A , L , NO WAIT , 3092.0
A , L , NO WAIT , 2725.0
C , S , NO WAIT , 2047.0
C , L , NO WAIT , 2253.0
B , S , NO WAIT , 1650.0
A , S , NO WAIT , 1741.0
B , L , NO WAIT , 1619.0
C , L , NO WAIT , 2025.0
B , S , NO WAIT , 979.0
B , L , NO WAIT , 37.0
A , L , NO WAIT , 834.0
A , L , NO WAIT , 912.0
A , L , NO WAIT , 2350.0
A , S , NO WAIT , 2985.0
C , L , NO WAIT , 3026.0
C , S , NO WAIT , 1451.0
A , L , NO WAIT , 3041.0
A , L , NO WAIT , 656.0
A , L , NO WAIT , 1611.0
B , S , NO WAIT , 2773.0
C , L , NO WAIT , 2914.0
C , L , NO WAIT , 2028.0
A , L , NO WAIT , 2348.0
C , S , NO WAIT , 3185.0
B , S , NO WAIT , 1896.0
C , S , NO WAIT , 1042.0
C , S , NO WAIT , 1459.0
A , S , NO WAIT , 385.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
410.9679008894735 , 0.056345336839240964 , 0.0 , 14610000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , NO WAIT , 3243.0
C , S , NO WAIT , 2980.0
A , S , NO WAIT , 1892.0
B , S , NO WAIT , 1830.0
C , L , NO WAIT , 1505.0
A , L , NO WAIT , 1748.0
C , L , NO WAIT , 2014.0
A , S , NO WAIT , 2508.0
A , S , NO WAIT , 3369.0
C , S , NO WAIT , 1092.0
C , S , NO WAIT , 2449.0
C , S , NO WAIT , 3084.0
B , L , NO WAIT , 3293.0
B , S , NO WAIT , 2615.0
A , L , NO WAIT , 2708.0
C , L , NO WAIT , 2423.0
A , L , NO WAIT , 1898.0
C , S , NO WAIT , 322.0
A , S , NO WAIT , 1519.0
A , S , NO WAIT , 1386.0
A , S , NO WAIT , 2481.0
C , S , NO WAIT , 1920.0
B , S , NO WAIT , 1680.0
B , L , NO WAIT , 1410.0
A , S , NO WAIT , 49.0
B , L , NO WAIT , 2223.0
C , L , NO WAIT , 80.0
A , S , NO WAIT , 2212.0
A , S , NO WAIT , 2102.0
A , L , NO WAIT , 917.0
B , L , NO WAIT , 2299.0
A , S , NO WAIT , 344.0
C , S , NO WAIT , 2908.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
479.04887481648655 , 0.024307568659539244 , 0.0 , 13485000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , NO WAIT , 1806.0
C , S , NO WAIT , 1109.0
C , L , NO WAIT , 3245.0
A , L , NO WAIT , 248.0
C , L , NO WAIT , 1644.0
A , L , NO WAIT , 1305.0
B , S , NO WAIT , 3484.0
A , S , NO WAIT , 1157.0
B , S , NO WAIT , 1442.0
A , S , NO WAIT , 2907.0
A , S , NO WAIT , 3351.0
B , S , NO WAIT , 5.0
C , S , NO WAIT , 3006.0
B , L , NO WAIT , 1625.0
A , S , NO WAIT , 2261.0
C , L , NO WAIT , 241.0
C , L , NO WAIT , 2757.0
C , S , NO WAIT , 3211.0
C , S , NO WAIT , 748.0
B , S , NO WAIT , 3139.0
A , S , NO WAIT , 595.0
A , L , NO WAIT , 1516.0
C , S , NO WAIT , 2487.0
C , S , NO WAIT , 3058.0
B , L , NO WAIT , 2608.0
A , L , NO WAIT , 2863.0
C , S , NO WAIT , 2367.0
B , S , NO WAIT , 413.0
A , L , NO WAIT , 3378.0
B , S , NO WAIT , 3600.0
C , S , NO WAIT , 348.0
C , S , NO WAIT , 244.0
A , S , NO WAIT , 1787.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
532.6459976924135 , 0.05128684755301015 , 0.0 , 13260000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , NO WAIT , 1850.0
A , L , NO WAIT , 2275.0
A , L , NO WAIT , 3596.0
C , L , NO WAIT , 3468.0
B , S , NO WAIT , 3063.0
A , L , NO WAIT , 1891.0
A , L , NO WAIT , 602.0
A , S , NO WAIT , 3455.0
C , S , NO WAIT , 3555.0
A , S , NO WAIT , 713.0
B , L , NO WAIT , 177.0
C , S , NO WAIT , 3301.0
B , L , NO WAIT , 2047.0
C , S , NO WAIT , 3058.0
C , L , NO WAIT , 699.0
B , L , NO WAIT , 2408.0
A , L , NO WAIT , 331.0
A , S , NO WAIT , 1986.0
B , L , NO WAIT , 1256.0
B , S , NO WAIT , 2417.0
B , L , NO WAIT , 2580.0
C , L , NO WAIT , 2174.0
C , S , NO WAIT , 243.0
A , S , NO WAIT , 3152.0
C , S , NO WAIT , 1476.0
A , S , NO WAIT , 1408.0
B , L , NO WAIT , 2952.0
C , L , NO WAIT , 1698.0
C , L , NO WAIT , 1137.0
B , L , NO WAIT , 3346.0
C , L , NO WAIT , 1494.0
A , S , NO WAIT , 2492.0
C , L , NO WAIT , 396.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
467.24991676839875 , 0.061213808071218914 , 0.0 , 15060000

 
 
